1300.0000 -1001.793991 319 -0.0000 1300
1280.0000 -998.297300 81 0.0000 1280
1260.0000 -995.155453 165 -0.0000 1260
1240.0000 -993.757339 27 0.0001 1240
1220.0000 -992.038868 123 0.0000 1220
1200.0000 -990.014179 59 0.0000 1200
1180.0000 -987.806484 48 -0.0000 1180
1160.0000 -985.183320 33 -0.0001 1160
1140.0000 -982.240505 42 -0.0001 1140
1120.0000 -979.988166 287 0.0001 1120
1100.0000 -976.017931 42 0.0000 1100
1080.0000 -972.175186 59 -0.0000 1080
1060.0000 -966.019718 47 0.0000 1060
1040.0000 -962.018610 98 -0.0000 1040
1020.0000 -957.441699 85 -0.0000 1020
1000.0000 -951.214732 92 0.0000 1000
