1300	-1015.775
1280	-1014.60749
1260	-1012.38589
1240	-1010.19695
1220	-1008.59972
1200	-1007.08877
1180	-1004.54132
1160	-1001.82472
1140	-1000.08538
1120	-997.12332
1100	-994.27441
1080	-990.62876
1060	-987.59458
1040	-982.57871
1020	-978.25674
1000	-972.45273
