1300.0000 -1017.271702 147 0.0000 1300
1280.0000 -1013.621413 118 0.0000 1280
1260.0000 -1013.625658 59 0.0000 1260
1240.0000 -1010.082359 24 0.0000 1240
1220.0000 -1009.856121 29 0.0000 1220
1200.0000 -1011.654354 87 0.0000 1200
1180.0000 -1008.814218 26 0.0000 1180
1160.0000 -1007.276583 11 0.0000 1160
1140.0000 -1005.721513 42 0.0000 1140
1120.0000 -1002.636711 1000 0.0000 1120
1100.0000 -997.433255 36 0.0000 1100
1080.0000 -993.780836 97 0.0000 1080
1060.0000 -993.194152 30 -0.0000 1060
1040.0000 -987.980225 42 -0.0000 1040
1020.0000 -985.830628 55 -0.0000 1020
1000.0000 -982.283436 12 0.0000 1000
