1300.0000 -1015.775003 194 -10.7086 1300
1280.0000 -1014.496868 92 11.2057 1280
1260.0000 -1012.385894 120 13.4555 1260
1240.0000 -1009.599332 16 -13.3184 1240
1220.0000 -1008.599721 137 4.3294 1220
1200.0000 -1007.088772 114 43.9677 1200
1180.0000 -1004.541323 114 -23.9548 1180
1160.0000 -1001.824720 152 -28.0048 1160
1140.0000 -1000.085375 80 -7.8657 1140
1120.0000 -996.910102 80 -11.7614 1120
1100.0000 -994.274414 188 11.9708 1100
1080.0000 -990.628761 300 3.4934 1080
1060.0000 -987.594584 260 16.1269 1060
1040.0000 -982.480589 128 -12.1980 1040
1020.0000 -978.256743 101 5.6405 1020
1000.0000 -972.452726 253 -3.7932 1000
