1300	-1017.2717
1280	-1016.86757
1260	-1016.5522
1240	-1013.86258
1220	-1013.40411
1200	-1012.3488
1180	-1010.20567
1160	-1007.27658
1140	-1006.87301
1120	-1002.63671
1100	-1000.89644
1080	-996.63051
1060	-993.19415
1040	-988.78896
1020	-985.83063
1000	-982.28344
