1300.0000 -1014.994116 130 1.0099 1300
1280.0000 -1014.607492 192 8.5390 1280
1260.0000 -1011.098418 137 11.7137 1260
1240.0000 -1010.196947 81 23.4415 1240
1220.0000 -1008.204850 102 12.1833 1220
1200.0000 -1006.431144 203 14.4318 1200
1180.0000 -1003.714811 287 1.2486 1180
1160.0000 -1001.421662 268 -0.0117 1160
1140.0000 -998.693601 77 1.6794 1140
1120.0000 -997.123316 163 -6.1896 1120
1100.0000 -991.811076 38 -3.7525 1100
1080.0000 -989.994316 229 -8.1708 1080
1060.0000 -986.614048 421 -0.0052 1060
1040.0000 -982.578706 134 -8.0363 1040
1020.0000 -976.814584 56 4.0637 1020
1000.0000 -970.986496 67 -12.1198 1000
