1300.0000 -1009.628049 172 0.0000 1300
1280.0000 -1008.910608 167 0.0000 1280
1260.0000 -1007.991797 63 0.0000 1260
1240.0000 -1007.094301 138 0.0000 1240
1220.0000 -1004.327042 108 0.0000 1220
1200.0000 -1003.724914 175 0.0000 1200
1180.0000 -1001.227749 97 -0.0000 1180
1160.0000 -998.247363 113 0.0000 1160
1140.0000 -995.964693 73 -0.0000 1140
1120.0000 -992.497372 218 0.0000 1120
1100.0000 -990.820798 164 -0.0000 1100
1080.0000 -987.757647 91 -0.0000 1080
1060.0000 -982.917852 128 -0.0000 1060
1040.0000 -979.140592 88 -0.0000 1040
1020.0000 -973.470993 59 0.0000 1020
1000.0000 -968.353162 169 -0.0000 1000
