1300	-955.42448
1280	-954.83345
1260	-953.96673
1240	-953.62449
1220	-953.03266
1200	-951.32917
1180	-949.19573
1160	-947.30771
1140	-945.16013
1120	-942.60429
1100	-939.59601
1080	-936.27492
1060	-932.11292
1040	-927.89732
1020	-922.23984
1000	-915.96219
