1300.0000 -951.081800 77 -13.9668 1300
1280.0000 -951.534267 63 9.8448 1280
1260.0000 -951.138139 69 -8.7603 1260
1240.0000 -948.041908 245 3.9456 1240
1220.0000 -948.742515 294 5.9058 1220
1200.0000 -947.390118 114 -24.0182 1200
1180.0000 -945.381406 360 -17.8254 1180
1160.0000 -942.731581 207 -6.0172 1160
1140.0000 -940.015334 120 22.3777 1140
1120.0000 -936.344384 172 3.8954 1120
1100.0000 -932.623854 133 5.5897 1100
1080.0000 -928.399355 349 12.2072 1080
1060.0000 -924.054430 312 28.0037 1060
1040.0000 -918.590997 100 -15.9922 1040
1020.0000 -912.061267 195 4.0923 1020
1000.0000 -905.933385 118 3.9386 1000
