1300.0000 -947.039111 52 -0.0000 1300
1280.0000 -954.532878 41 0.0001 1280
1260.0000 -954.580710 40 0.0000 1260
1240.0000 -948.455751 51 -0.0001 1240
1220.0000 -949.995731 34 0.0000 1220
1200.0000 -950.407054 76 -0.0001 1200
1180.0000 -949.582490 50 0.0001 1180
1160.0000 -949.012652 39 -0.0000 1160
1140.0000 -949.731603 56 0.0000 1140
1120.0000 -948.301322 20 -0.0000 1120
1100.0000 -946.593527 25 0.0000 1100
1080.0000 -944.304643 32 -0.0001 1080
1060.0000 -940.251671 45 0.0196 1060
1040.0000 -937.539333 39 20.2250 1040
1020.0000 -932.957654 30 -0.0005 1020
1000.0000 -926.473916 125 -9.5689 1000
