1300.0000 -948.983218 232 -11.2883 1300
1280.0000 -949.086597 134 -6.0309 1280
1260.0000 -951.000079 76 -4.5439 1260
1240.0000 -949.880376 36 2.4434 1240
1220.0000 -951.271839 50 -22.3316 1220
1200.0000 -953.499116 58 17.1688 1200
1180.0000 -952.671255 77 -9.0351 1180
1160.0000 -952.033594 59 -24.5547 1160
1140.0000 -951.231759 109 -9.6094 1140
1120.0000 -950.266655 58 -8.0542 1120
1100.0000 -948.863971 57 15.6521 1100
1080.0000 -947.256999 44 1.8066 1080
1060.0000 -944.092403 52 7.8545 1060
1040.0000 -941.258137 93 -20.5895 1040
1020.0000 -938.683754 43 -0.3193 1020
1000.0000 -933.675969 58 24.0246 1000
