1300.0000 -955.424481 69 -2.1163 1300
1280.0000 -954.282884 103 -21.5616 1280
1260.0000 -953.966729 60 -12.3922 1260
1240.0000 -953.624493 91 -8.7898 1240
1220.0000 -953.032661 52 36.5138 1220
1200.0000 -951.329169 62 -7.3869 1200
1180.0000 -949.195734 99 -10.1554 1180
1160.0000 -947.307710 71 -12.8463 1160
1140.0000 -945.157981 103 -9.6344 1140
1120.0000 -942.604285 101 -11.1923 1120
1100.0000 -939.596015 52 -2.7128 1100
1080.0000 -935.929976 81 -15.9299 1080
1060.0000 -931.610708 171 12.0499 1060
1040.0000 -927.030143 87 2.1399 1040
1020.0000 -921.691751 67 -0.8954 1020
1000.0000 -915.770315 103 3.9465 1000
