1220	-948.74252
1200	-947.39012
1180	-945.38141
1160	-942.73158
1140	-940.01533
1120	-936.34438
1100	-932.62385
1080	-928.39936
1060	-924.05443
1040	-918.591
1020	-912.06127
1000	-905.93339
