1300.0000 -947.567369 22 131.1760 1300
1280.0000 -944.830139 21 96.0113 1280
1260.0000 -945.468497 17 72.0000 1260
1240.0000 -944.831982 7 72.0000 1240
1220.0000 -944.038533 6 72.0000 1220
1200.0000 -942.771702 26 72.0000 1200
1180.0000 -940.879011 11 72.0000 1180
1160.0000 -938.525821 8 72.0000 1160
1140.0000 -935.618827 9 72.0000 1140
1120.0000 -932.410020 11 72.0000 1120
1100.0000 -928.630379 50 72.0011 1100
1080.0000 -927.149562 34 64.0293 1080
1060.0000 -923.852449 13 64.0037 1060
1040.0000 -919.653567 10 63.8471 1040
1020.0000 -915.105991 11 52.8981 1020
1000.0000 -909.757255 9 52.0304 1000
