1400.0000 -981.203181 178 -0.0000 1400
1380.0000 -977.514072 160 -0.0000 1380
1360.0000 -974.954623 230 0.0000 1360
1340.0000 -978.109436 108 -0.0000 1340
1320.0000 -977.023764 141 -0.0000 1320
1300.0000 -977.537522 170 0.0000 1300
1280.0000 -977.271522 69 -0.0000 1280
1260.0000 -977.414225 165 -0.0000 1260
1240.0000 -972.201780 129 -0.0000 1240
1220.0000 -975.352432 297 -0.0000 1220
1200.0000 -975.170167 105 0.0000 1200
1180.0000 -969.836023 124 -0.0000 1180
1160.0000 -970.983080 104 0.0000 1160
1140.0000 -970.186802 289 0.0000 1140
1120.0000 -967.393263 82 -0.0000 1120
1100.0000 -964.628459 81 -0.0000 1100
1080.0000 -961.387470 82 -0.0000 1080
1060.0000 -957.016332 1000 -0.0000 1060
1040.0000 -952.923735 211 -0.0000 1040
1020.0000 -949.478309 78 0.0000 1020
1000.0000 -943.822175 93 -0.0000 1000
