1400.0000 -978.765964 70 -0.0000 1400
1380.0000 -962.130149 52 -0.0000 1380
1360.0000 -970.125656 78 -0.0000 1360
1340.0000 -973.896488 47 0.0000 1340
1320.0000 -981.175832 227 -0.0000 1320
1300.0000 -973.885274 65 0.0000 1300
1280.0000 -982.950252 60 0.0000 1280
1260.0000 -981.635154 23 -0.0000 1260
1240.0000 -982.553897 36 -0.0000 1240
1220.0000 -976.641953 148 0.0000 1220
1200.0000 -982.126286 99 0.0000 1200
1180.0000 -981.129566 27 0.0000 1180
1160.0000 -975.761592 42 0.0000 1160
1140.0000 -972.782989 49 0.0000 1140
1120.0000 -975.165280 108 -0.0000 1120
1100.0000 -972.589089 30 0.0000 1100
1080.0000 -968.627010 32 -0.0000 1080
1060.0000 -967.584233 22 0.0000 1060
1040.0000 -965.989212 20 0.0000 1040
1020.0000 -962.087231 28 0.0000 1020
1000.0000 -958.803343 23 0.0000 1000
