1400.0000 -982.036844 203 0.0000 1400
1380.0000 -980.107401 1000 0.0000 1380
1360.0000 -980.909933 191 -0.0000 1360
1340.0000 -976.022260 206 0.0000 1340
1320.0000 -978.775601 371 -0.0000 1320
1300.0000 -980.752024 62 0.0000 1300
1280.0000 -978.196027 295 0.0000 1280
1260.0000 -977.258652 117 0.0000 1260
1240.0000 -977.195525 150 -0.0000 1240
1220.0000 -975.660771 94 0.0000 1220
1200.0000 -974.602624 108 -0.0000 1200
1180.0000 -971.481912 130 0.0000 1180
1160.0000 -970.315560 74 -0.0000 1160
1140.0000 -966.555959 69 -0.0000 1140
1120.0000 -963.870995 124 0.0000 1120
1100.0000 -960.170875 50 0.0000 1100
1080.0000 -957.403958 64 -0.0000 1080
1060.0000 -952.158346 60 0.0000 1060
1040.0000 -948.292403 69 0.0000 1040
1020.0000 -942.852617 43 0.0000 1020
1000.0000 -935.927178 82 0.0000 1000
