1400.0000 -985.315626 238 -10.0284 1400
1380.0000 -985.102934 94 14.3196 1380
1360.0000 -983.321817 124 35.7963 1360
1340.0000 -983.830770 139 4.1032 1340
1320.0000 -984.690494 117 29.4179 1320
1300.0000 -982.600602 170 5.3165 1300
1280.0000 -984.240775 193 -2.0564 1280
1260.0000 -983.030285 84 -14.0455 1260
1240.0000 -980.986256 92 -12.0349 1240
1220.0000 -980.938469 88 -1.9931 1220
1200.0000 -979.320704 113 8.7634 1200
1180.0000 -977.871788 142 23.9186 1180
1160.0000 -975.788881 76 3.5022 1160
1140.0000 -972.912220 121 -2.2366 1140
1120.0000 -970.551850 88 5.8227 1120
1100.0000 -967.904938 141 -4.3924 1100
1080.0000 -965.236206 131 13.8286 1080
1060.0000 -961.483108 105 9.9451 1060
1040.0000 -958.250590 320 3.4914 1040
1020.0000 -954.949033 218 -15.8474 1020
1000.0000 -949.518774 70 -9.6980 1000
