1400.0000 -965.677400 61 -0.0000 1400
1380.0000 -962.584585 60 -0.0000 1380
1360.0000 -963.127930 64 0.0000 1360
1340.0000 -963.029924 48 0.0000 1340
1320.0000 -959.959215 44 -0.0000 1320
1300.0000 -959.433110 15 -0.0000 1300
1280.0000 -961.320979 48 -0.0000 1280
1260.0000 -960.465234 46 -0.0001 1260
1240.0000 -961.667658 113 0.0001 1240
1220.0000 -960.268200 65 0.0000 1220
1200.0000 -950.997443 45 0.0000 1200
1180.0000 -956.828765 40 -0.0000 1180
1160.0000 -950.374157 99 0.0000 1160
1140.0000 -952.309076 148 -0.0001 1140
1120.0000 -951.507140 43 0.0000 1120
1100.0000 -948.583004 32 -0.0000 1100
1080.0000 -945.149606 25 0.0000 1080
1060.0000 -940.905122 21 -0.0000 1060
1040.0000 -936.300438 21 0.0000 1040
1020.0000 -930.881787 26 -0.0000 1020
1000.0000 -924.381251 20 0.0000 1000
