1400.0000 -981.835616 186 -7.7624 1400
1380.0000 -979.797669 186 28.0117 1380
1360.0000 -981.803454 147 -4.0245 1360
1340.0000 -979.958943 581 -5.7929 1340
1300.0000 -979.833728 149 -12.2397 1300
1280.0000 -979.486838 274 1.6350 1280
1260.0000 -978.853741 228 14.0070 1260
1240.0000 -976.413796 317 -11.9868 1240
1220.0000 -975.946371 180 -21.8992 1220
1200.0000 -973.545028 147 -7.9269 1200
1180.0000 -970.838004 213 -2.1083 1180
1160.0000 -968.965907 363 7.9430 1160
1140.0000 -966.149114 204 -2.1528 1140
1120.0000 -962.646306 210 4.1681 1120
1100.0000 -958.855839 210 -0.1249 1100
1080.0000 -954.612941 329 -5.3857 1080
1060.0000 -950.898360 151 -4.1758 1060
1040.0000 -947.656852 201 7.9871 1040
1020.0000 -941.157540 201 -3.9082 1020
1000.0000 -935.443588 606 2.2353 1000
