112.1700 -109.688056 0.95
115.7500 -111.072326 0.96
119.4000 -112.083037 0.97
123.1400 -112.769635 0.98
126.9400 -113.103463 0.99
130.8300 -113.340833 1.00
134.7900 -113.017848 1.01
138.8400 -113.000805 1.02
142.9600 -112.625880 1.03
147.1600 -112.018680 1.04
151.4500 -111.395561 1.05
155.8200 -110.629224 1.06
160.2700 -109.784860 1.07
164.8100 -107.872698 1.08
169.4300 -108.188767 1.09
174.1300 -107.619957 1.10
