226.2200 -214.446845 0.95
233.4400 -217.365308 0.96
240.8100 -219.528356 0.97
248.3300 -221.035664 0.98
256.0100 -221.915778 0.99
263.8500 -222.260309 1.00
271.8500 -222.096004 1.01
280.0000 -221.510253 1.02
