22.63 -315.92 0.95
19.07 -320.20 0.96
15.63 -323.39 0.97
12.34 -325.62 0.98
9.20 -326.92 0.99
6.24 -327.43 1.00
3.44 -327.21 1.01
0.82 -326.35 1.02
-1.62 -331.73 1.03
-3.88 -332.16 1.04
-5.98 -326.78 1.05
-7.92 -325.67 1.06
-9.69 -325.41 1.07
-11.32 -320.63 1.08
-12.80 -320.54 1.09
-14.14 -317.72 1.10
