680.1500 -650.978563 0.95
701.8500 -657.644957 0.96
724.0200 -659.518987 0.97
746.6400 -663.829051 0.98
769.7300 -666.385671 0.99
793.2900 -667.346896 1.00
817.3300 -666.968997 1.01
841.8500 -665.491097 1.02
866.8500 -663.021668 1.03
892.3500 -659.932033 1.04
918.3300 -660.127481 1.05
944.8200 -656.404617 1.06
971.8200 -648.492880 1.07
999.3200 -645.764244 1.08
1027.3400 -641.608653 1.09
1055.8700 -637.994156 1.10
