286.5300 -238.204464 0.95
295.6800 -251.464455 0.96
305.0100 -263.715228 0.97
314.5500 -274.055419 0.98
324.2700 -282.926120 0.99
334.2000 -290.486825 1.00
344.3300 -296.621931 1.01
354.6500 -302.033985 1.02
365.1900 -306.206629 1.03
375.9300 -309.460327 1.04
386.8800 -311.859357 1.05
398.0400 -313.453582 1.06
409.4100 -314.353017 1.07
420.9900 -314.591958 1.08
432.8000 -314.224557 1.09
444.8200 -313.337224 1.10

