22.53 -650.98 0.95
16.70 -657.64 0.96
11.70 -659.52 0.97
7.42 -663.83 0.98
3.78 -666.39 0.99
0.68 -667.35 1.00
-1.95 -666.97 1.01
-4.16 -665.49 1.02
-6.02 -663.02 1.03
-7.56 -659.93 1.04
-8.84 -660.13 1.05
-9.88 -656.40 1.06
-10.72 -648.49 1.07
-11.39 -645.76 1.08
-11.90 -641.61 1.09
-12.29 -637.99 1.10
