226.5900 -214.723338 0.95
233.8200 -217.547620 0.96
241.2000 -219.652423 0.97
248.7400 -221.105387 0.98
256.4300 -221.966105 0.99
264.2800 -222.324464 1.00
272.2900 -222.190888 1.01
280.4600 -221.427657 1.02
