33.32 -214.72 0.95
23.89 -217.55 0.96
16.16 -219.65 0.97
9.88 -221.11 0.98
4.84 -221.97 0.99
0.82 -222.32 1.00
-2.32 -222.19 1.01
-4.73 -221.43 1.02
-6.52 -220.90 1.03
-7.81 -219.93 1.04
-8.66 -218.72 1.05
-9.17 -217.99 1.06
-9.38 -217.00 1.07
-9.37 -215.40 1.08
-9.16 -215.97 1.09
-8.79 -212.11 1.10
